"sid"	"first.saccade.latency"	"type"
"0304b"	0.608531951904297	"data"
"0304b"	0.228737831115723	"data"
"0304b"	0.223564147949219	"data"
"0304b"	0.29122519493103	"data"
"0304b"	0.654242038726807	"data"
"0304b"	0.519829034805298	"data"
"0304b"	0.517786026000977	"data"
"0304b"	0.342830896377563	"data"
"0304b"	0.357022047042847	"data"
"0304b"	0.670076131820679	"data"
"0304b"	0.231484889984131	"data"
"0304b"	0.635161876678467	"data"
"0304b"	1.00188016891479	"data"
"0304b"	0.280781984329224	"data"
"0304b"	0.12944507598877	"data"
"0304b"	0.241868019104004	"data"
"1f330"	0.304427146911621	"data"
"1f330"	0.370086908340454	"data"
"1f330"	0.315317153930664	"data"
"1f330"	0.309444904327393	"data"
"1f330"	0.271774053573608	"data"
"1f330"	0.254580974578857	"data"
"1f330"	0.31269907951355	"data"
"1f330"	0.287478923797607	"data"
"1f330"	0.284191846847534	"data"
"1f330"	0.309413909912109	"data"
"1f330"	0.306401968002319	"data"
"1f330"	0.315537214279175	"data"
"1f330"	0.380393981933594	"data"
"1f330"	0.429315805435181	"data"
"1f330"	0.322741985321045	"data"
"1f330"	0.420660018920898	"data"
"1f330"	0.306488990783691	"data"
"1f330"	0.28021502494812	"data"
"1f330"	0.304216861724854	"data"
"1f330"	0.277124881744385	"data"
"1f330"	0.303719997406006	"data"
"1f330"	0.323884963989258	"data"
"1f330"	0.382577180862427	"data"
"1f330"	0.270978927612305	"data"
"1f330"	0.321577072143555	"data"
"1f330"	0.272402048110962	"data"
"1f330"	0.293584108352661	"data"
"1f330"	0.290051937103271	"data"
"1f330"	0.304175853729248	"data"
"1f330"	0.305050134658813	"data"
"1f330"	0.337200164794922	"data"
"1f330"	0.274556875228882	"data"
"1f330"	0.40982985496521	"data"
"1f330"	0.444499015808105	"data"
"1f330"	0.303980112075806	"data"
"1f330"	0.394768953323364	"data"
"1f330"	0.338129997253418	"data"
"1f330"	0.389035940170288	"data"
"1f330"	0.336688041687012	"data"
"1f330"	0.361754894256592	"data"
"1f330"	0.420217990875244	"data"
"1f330"	0.291517972946167	"data"
"1f330"	0.348680019378662	"data"
"1f330"	0.260048151016235	"data"
"1f330"	0.318037033081055	"data"
"1f330"	0.349589109420776	"data"
"1f330"	0.289721012115479	"data"
"1f330"	0.305616855621338	"data"
"1f330"	0.381986856460571	"data"
"1f330"	0.338270902633667	"data"
"1f330"	0.404422998428345	"data"
"1f330"	0.278249025344849	"data"
"1f330"	0.320972919464111	"data"
"1f330"	0.535945892333984	"data"
"1f330"	0.406319856643677	"data"
"1f330"	0.309977054595947	"data"
"1f330"	0.289063930511475	"data"
"1f330"	0.414641857147217	"data"
"1f330"	0.281183004379272	"data"
"1f330"	0.26046895980835	"data"
"1f330"	0.211673021316528	"data"
"1f330"	0.306649923324585	"data"
"1f330"	0.284395933151245	"data"
"1f330"	0.342193126678467	"data"
"1f330"	0.470402002334595	"data"
"1f330"	0.406230926513672	"data"
"1f330"	0.304012060165405	"data"
"1f330"	0.291275978088379	"data"
"1f330"	0.258050918579102	"data"
"1f330"	0.317509174346924	"data"
"1f330"	0.337593078613281	"data"
"1f330"	0.263504028320312	"data"
"1f330"	0.292248964309692	"data"
"1f330"	0.324932098388672	"data"
"1f330"	0.290182113647461	"data"
"1f330"	0.37851095199585	"data"
"1f330"	0.371058940887451	"data"
"1f330"	0.4427170753479	"data"
"1f330"	0.313410043716431	"data"
"1f330"	0.304277896881104	"data"
"1f330"	0.338654041290283	"data"
"1f330"	0.312744140625	"data"
"1f330"	0.418917894363403	"data"
"1f330"	0.28975510597229	"data"
"1f330"	0.291449069976807	"data"
"1f330"	0.3907470703125	"data"
"1f330"	0.451618909835815	"data"
"1f330"	0.306236982345581	"data"
"1f330"	0.297025918960571	"data"
"1f330"	0.309598207473755	"data"
"1f330"	0.37640905380249	"data"
"1f330"	0.439239978790283	"data"
"1f330"	0.304817914962769	"data"
"1f330"	0.308727979660034	"data"
"1f330"	0.338184118270874	"data"
"1f330"	0.286494970321655	"data"
"1f330"	0.260594129562378	"data"
"1f330"	0.292220115661621	"data"
"1f330"	0.239648103713989	"data"
"1f330"	0.30855917930603	"data"
"1f330"	0.318347930908203	"data"
"1f330"	0.336934089660645	"data"
"1f330"	0.287225961685181	"data"
"1f330"	0.281714916229248	"data"
"1f330"	0.308728933334351	"data"
"1f330"	0.361583948135376	"data"
"1f330"	0.257900953292847	"data"
"1f330"	0.290130138397217	"data"
"1f330"	0.272717952728271	"data"
"1f330"	0.306188106536865	"data"
"1f330"	0.244084119796753	"data"
"1f330"	0.338625192642212	"data"
"1f330"	0.374730825424194	"data"
"1f330"	0.35169792175293	"data"
"1f330"	0.278807878494263	"data"
"1f330"	0.295872926712036	"data"
"1f330"	0.342346906661987	"data"
"1f330"	0.315351009368896	"data"
"1f330"	0.347049951553345	"data"
"1f330"	0.344045877456665	"data"
"1f330"	0.293478012084961	"data"
"1f330"	0.272006034851074	"data"
"1f330"	0.306014060974121	"data"
"1f330"	0.336816072463989	"data"
"1f330"	0.354411125183105	"data"
"1f330"	0.659191131591797	"data"
"1f330"	0.351955890655518	"data"
"1f330"	0.449387073516846	"data"
"1f330"	0.490415096282959	"data"
"1f330"	0.328155040740967	"data"
"1f330"	0.29279899597168	"data"
"1f330"	0.281850099563599	"data"
"1f330"	0.308109045028687	"data"
"1f330"	0.304908990859985	"data"
"1f330"	0.314251899719238	"data"
"1f330"	0.570641994476318	"data"
"1f330"	0.361824035644531	"data"
"1f330"	0.439547061920166	"data"
"1f330"	0.343964099884033	"data"
"1f330"	0.314229011535645	"data"
"1f330"	0.262463092803955	"data"
"1f330"	0.314825057983398	"data"
"1f330"	0.30878210067749	"data"
"1f330"	0.355618000030518	"data"
"1f330"	0.304598808288574	"data"
"1f330"	0.303714990615845	"data"
"1f330"	0.278133869171143	"data"
"1f330"	0.261835813522339	"data"
"1f330"	0.369541883468628	"data"
"1f330"	0.29381799697876	"data"
"1f330"	0.305679798126221	"data"
"1f330"	0.280533075332642	"data"
"1f330"	0.31987190246582	"data"
"1f330"	0.380865097045898	"data"
"1f330"	0.296304225921631	"data"
"1f330"	0.595700025558472	"data"
"1f330"	0.355196952819824	"data"
"1f330"	0.32825493812561	"data"
"1f330"	0.292626142501831	"data"
"1f330"	0.316311120986938	"data"
"1f330"	0.475056171417236	"data"
"1f330"	0.359205007553101	"data"
"1f330"	0.306423902511597	"data"
"1f330"	0.271006107330322	"data"
"1f330"	0.308416128158569	"data"
"1f330"	0.43842887878418	"data"
"1f330"	0.282827138900757	"data"
"1f330"	0.286477088928223	"data"
"1f330"	0.337757110595703	"data"
"1f330"	0.286539077758789	"data"
"1f330"	0.304099082946777	"data"
"1f330"	0.338537931442261	"data"
"1f330"	0.304263114929199	"data"
"1f330"	0.469671964645386	"data"
"1f330"	0.387969970703125	"data"
"1f330"	0.291166067123413	"data"
"1f330"	0.287039995193481	"data"
"1f330"	0.337871074676514	"data"
"1f330"	0.395682096481323	"data"
"31fc9"	0.453469038009644	"data"
"31fc9"	0.470736026763916	"data"
"31fc9"	0.376445055007935	"data"
"31fc9"	0.37161111831665	"data"
"31fc9"	0.215991020202637	"data"
"31fc9"	0.378750085830688	"data"
"31fc9"	0.338741064071655	"data"
"31fc9"	0.337056875228882	"data"
"31fc9"	0.469751119613647	"data"
"31fc9"	0.4690101146698	"data"
"31fc9"	0.370697975158691	"data"
"31fc9"	0.355390071868896	"data"
"31fc9"	0.469615936279297	"data"
"31fc9"	0.506127119064331	"data"
"31fc9"	0.44192910194397	"data"
"31fc9"	0.360351085662842	"data"
"31fc9"	0.403753995895386	"data"
"31fc9"	0.296141862869263	"data"
"31fc9"	0.389549970626831	"data"
"31fc9"	0.569504976272583	"data"
"31fc9"	0.406548976898193	"data"
"31fc9"	0.429617881774902	"data"
"31fc9"	0.372224092483521	"data"
"31fc9"	0.323361873626709	"data"
"31fc9"	0.704831838607788	"data"
"31fc9"	0.320271015167236	"data"
"31fc9"	0.390142917633057	"data"
"31fc9"	0.324664115905762	"data"
"31fc9"	0.390022993087769	"data"
"31fc9"	0.316077947616577	"data"
"31fc9"	0.355789184570312	"data"
"31fc9"	0.326803922653198	"data"
"31fc9"	0.370357036590576	"data"
"31fc9"	0.461968898773193	"data"
"31fc9"	0.182612180709839	"data"
"31fc9"	0.403323888778687	"data"
"31fc9"	0.539261102676392	"data"
"31fc9"	0.403056859970093	"data"
"31fc9"	0.338437080383301	"data"
"31fc9"	0.357113122940063	"data"
"31fc9"	0.435606956481934	"data"
"31fc9"	0.419209957122803	"data"
"31fc9"	0.306192874908447	"data"
"31fc9"	0.338996171951294	"data"
"31fc9"	0.338349103927612	"data"
"31fc9"	0.445081949234009	"data"
"31fc9"	0.371258974075317	"data"
"31fc9"	0.337122917175293	"data"
"31fc9"	0.086716890335083	"data"
"31fc9"	0.348124027252197	"data"
"31fc9"	0.305471181869507	"data"
"31fc9"	0.321472883224487	"data"
"31fc9"	0.313327074050903	"data"
"31fc9"	0.344362020492554	"data"
"31fc9"	0.42917799949646	"data"
"31fc9"	0.392741918563843	"data"
"31fc9"	0.247719049453735	"data"
"31fc9"	0.292507886886597	"data"
"31fc9"	0.344966888427734	"data"
"31fc9"	0.336322069168091	"data"
"31fc9"	0.280394077301025	"data"
"31fc9"	0.336995124816895	"data"
"31fc9"	0.345331192016602	"data"
"31fc9"	0.41488790512085	"data"
"31fc9"	0.28880500793457	"data"
"31fc9"	0.471580982208252	"data"
"31fc9"	0.312285184860229	"data"
"31fc9"	0.282866954803467	"data"
"31fc9"	0.349637031555176	"data"
"31fc9"	0.290081977844238	"data"
"31fc9"	0.305149793624878	"data"
"31fc9"	0.290469169616699	"data"
"31fc9"	0.261010885238647	"data"
"31fc9"	0.370767831802368	"data"
"31fc9"	0.336140871047974	"data"
"31fc9"	0.319342136383057	"data"
"31fc9"	0.295214176177979	"data"
"31fc9"	0.282124996185303	"data"
"31fc9"	0.360841989517212	"data"
"31fc9"	0.329576969146729	"data"
"31fc9"	0.285187005996704	"data"
"31fc9"	0.362401962280273	"data"
"31fc9"	0.1717848777771	"data"
"31fc9"	0.32737398147583	"data"
"31fc9"	0.262560129165649	"data"
"31fc9"	0.285286903381348	"data"
"31fc9"	0.303817987442017	"data"
"31fc9"	0.293040990829468	"data"
"31fc9"	0.318822145462036	"data"
"31fc9"	0.357419013977051	"data"
"31fc9"	0.256989002227783	"data"
"31fc9"	0.288712024688721	"data"
"31fc9"	0.337440013885498	"data"
"31fc9"	0.296834945678711	"data"
"31fc9"	0.356696844100952	"data"
"31fc9"	0.33774995803833	"data"
"31fc9"	0.306149005889893	"data"
"31fc9"	0.337639093399048	"data"
"31fc9"	0.290112972259521	"data"
"31fc9"	0.276215791702271	"data"
"31fc9"	0.323678016662598	"data"
"31fc9"	0.304267883300781	"data"
"31fc9"	0.270915031433105	"data"
"31fc9"	0.284801959991455	"data"
"31fc9"	0.346182107925415	"data"
"31fc9"	0.308465003967285	"data"
"31fc9"	0.27627420425415	"data"
"31fc9"	0.371424913406372	"data"
"31fc9"	0.284276962280273	"data"
"31fc9"	0.223864793777466	"data"
"31fc9"	0.304306030273438	"data"
"31fc9"	0.27485990524292	"data"
"31fc9"	0.247771978378296	"data"
"31fc9"	0.290015935897827	"data"
"31fc9"	0.305819034576416	"data"
"31fc9"	0.28510594367981	"data"
"31fc9"	0.289494037628174	"data"
"31fc9"	0.411309957504272	"data"
"31fc9"	0.238898038864136	"data"
"31fc9"	0.284549951553345	"data"
"31fc9"	0.321858167648315	"data"
"31fc9"	0.270924091339111	"data"
"31fc9"	0.307374954223633	"data"
"31fc9"	0.305256128311157	"data"
"31fc9"	0.326941967010498	"data"
"31fc9"	0.501158952713013	"data"
"31fc9"	0.282964944839478	"data"
"31fc9"	0.326218128204346	"data"
"31fc9"	0.272613048553467	"data"
"31fc9"	0.291498899459839	"data"
"3d5bd"	0.471760034561157	"data"
"3d5bd"	0.337991952896118	"data"
"3d5bd"	0.357474088668823	"data"
"3d5bd"	0.305563926696777	"data"
"3d5bd"	0.337633848190308	"data"
"3d5bd"	0.306964874267578	"data"
"3d5bd"	0.423820972442627	"data"
"3d5bd"	0.337506055831909	"data"
"3d5bd"	0.31299901008606	"data"
"3d5bd"	0.30394983291626	"data"
"3d5bd"	0.440253019332886	"data"
"3d5bd"	0.314975023269653	"data"
"3d5bd"	0.387624979019165	"data"
"3d5bd"	0.362807989120483	"data"
"3d5bd"	0.352268934249878	"data"
"3d5bd"	0.478829860687256	"data"
"3d5bd"	0.349260091781616	"data"
"3d5bd"	0.379426956176758	"data"
"3d5bd"	0.354304075241089	"data"
"3d5bd"	0.320960998535156	"data"
"3d5bd"	0.262099981307983	"data"
"3d5bd"	0.322787046432495	"data"
"3d5bd"	0.326405048370361	"data"
"3d5bd"	0.285832166671753	"data"
"3d5bd"	0.356827020645142	"data"
"3d5bd"	0.340004920959473	"data"
"3d5bd"	0.355982065200806	"data"
"3d5bd"	0.311419010162354	"data"
"3d5bd"	0.280852079391479	"data"
"3d5bd"	0.31923508644104	"data"
"3d5bd"	0.307456970214844	"data"
"3d5bd"	0.357742786407471	"data"
"3d5bd"	0.304460048675537	"data"
"3d5bd"	0.371285915374756	"data"
"3d5bd"	0.313549041748047	"data"
"3d5bd"	0.355326890945435	"data"
"3d5bd"	0.347097873687744	"data"
"3d5bd"	0.314730882644653	"data"
"3d5bd"	0.304888010025024	"data"
"3d5bd"	0.274819135665894	"data"
"3d5bd"	0.422355890274048	"data"
"3d5bd"	0.342405080795288	"data"
"3d5bd"	0.303894996643066	"data"
"3d5bd"	0.305171966552734	"data"
"3d5bd"	0.311928033828735	"data"
"3d5bd"	0.319366931915283	"data"
"3d5bd"	0.327259063720703	"data"
"3d5bd"	0.373177051544189	"data"
"3d5bd"	0.318551063537598	"data"
"3d5bd"	0.304275035858154	"data"
"3d5bd"	0.287187099456787	"data"
"3d5bd"	0.302854061126709	"data"
"3d5bd"	0.326292037963867	"data"
"3d5bd"	0.626936912536621	"data"
"3d5bd"	0.272265911102295	"data"
"3d5bd"	0.336337089538574	"data"
"3d5bd"	0.327389001846313	"data"
"3d5bd"	0.342389106750488	"data"
"3d5bd"	0.634312868118286	"data"
"3d5bd"	0.424485206604004	"data"
"3d5bd"	0.319233894348145	"data"
"3d5bd"	0.604812145233154	"data"
"3d5bd"	0.502043008804321	"data"
"3d5bd"	0.657776832580566	"data"
"3d5bd"	0.315893173217773	"data"
"3d5bd"	0.305136919021606	"data"
"3d5bd"	0.378144025802612	"data"
"3d5bd"	0.426482200622559	"data"
"3d5bd"	0.506911039352417	"data"
"3d5bd"	0.568274021148682	"data"
"3d5bd"	0.600304841995239	"data"
"3d5bd"	0.404082059860229	"data"
"3d5bd"	0.370299816131592	"data"
"3d5bd"	0.280692100524902	"data"
"3d5bd"	0.304480075836182	"data"
"3d5bd"	0.30863094329834	"data"
"3d5bd"	0.396440029144287	"data"
"3d5bd"	0.293581962585449	"data"
"3d5bd"	0.371591091156006	"data"
"3d5bd"	0.436012029647827	"data"
"3d5bd"	0.402650833129883	"data"
"3d5bd"	0.322421073913574	"data"
"3d5bd"	0.373662948608398	"data"
"3d5bd"	0.259737014770508	"data"
"3d5bd"	0.351222038269043	"data"
"3d5bd"	0.420299053192139	"data"
"3d5bd"	0.370481014251709	"data"
"3d5bd"	0.369899988174438	"data"
"3d5bd"	0.284493923187256	"data"
"3d5bd"	0.322622060775757	"data"
"3d5bd"	0.270905017852783	"data"
"3d5bd"	0.325741052627563	"data"
"3d5bd"	0.278871059417725	"data"
"3d5bd"	0.279382944107056	"data"
"3d5bd"	0.29272198677063	"data"
"3d5bd"	0.306330919265747	"data"
"3d5bd"	0.315144062042236	"data"
"3d5bd"	0.314758062362671	"data"
"3d5bd"	0.318308115005493	"data"
"3d5bd"	0.272611856460571	"data"
"3d5bd"	0.311938047409058	"data"
"3d5bd"	0.352930068969727	"data"
"3d5bd"	0.29080605506897	"data"
"3d5bd"	0.292594194412231	"data"
"3d5bd"	0.273514986038208	"data"
"3d5bd"	0.310271024703979	"data"
"3d5bd"	0.271447896957397	"data"
"3d5bd"	0.346843004226685	"data"
"3d5bd"	0.248404026031494	"data"
"3d5bd"	0.323477983474731	"data"
"3d5bd"	0.270864963531494	"data"
"3d5bd"	0.370326042175293	"data"
"3d5bd"	0.255553007125854	"data"
"3d5bd"	0.295396089553833	"data"
"3d5bd"	0.31284499168396	"data"
"3d5bd"	0.344310998916626	"data"
"3d5bd"	0.308434009552002	"data"
"3d5bd"	0.435962915420532	"data"
"3d5bd"	0.253901958465576	"data"
"3d5bd"	0.304501056671143	"data"
"3d5bd"	0.281585931777954	"data"
"3d5bd"	0.2468421459198	"data"
"3d5bd"	0.326825141906738	"data"
"3d5bd"	0.345868110656738	"data"
"3d5bd"	0.251564025878906	"data"
"3d5bd"	0.239897012710571	"data"
"3d5bd"	0.261065006256104	"data"
"3d5bd"	0.254723072052002	"data"
"427fc"	0.355727910995483	"data"
"427fc"	0.668309211730957	"data"
"427fc"	0.370911121368408	"data"
"427fc"	0.284454107284546	"data"
"427fc"	0.384768962860107	"data"
"427fc"	0.562995910644531	"data"
"427fc"	0.491002082824707	"data"
"427fc"	0.437954902648926	"data"
"427fc"	0.313569068908691	"data"
"427fc"	0.395382165908813	"data"
"427fc"	0.477327823638916	"data"
"427fc"	0.303965091705322	"data"
