"sid" "alpha" "timer_states" "timer_mean" "labile_mean" "attn_mean" "gap_timer_rate" "cue_timer_rate" "lat_mean_anti" "amp_mean_anti" "rsp_mean_anti" "class"
"57548" 1 40 0.150000005960464 0.119999997317791 0.100000001490116 1.25 0.75 0.0790000036358833 0.707000017166138 1 3
"57548" 1 40 0.174999997019768 0.0799999982118607 0.100000001490116 0.5 1.75 0.0829999968409538 0.707000017166138 1 3
"57548" 1 60 0.150000005960464 0.0799999982118607 0.150000005960464 0.25 1 0.0640000030398369 0.707000017166138 1 4
"57548" 1 40 0.174999997019768 0.0799999982118607 0.100000001490116 0.75 1.75 0.096000000834465 0.707000017166138 1 3
"57548" 0.75 40 0.275000005960464 0.140000000596046 0.100000001490116 0.25 1.25 0.0799999982118607 0.982999980449677 0.572000026702881 3
"57548" 0.75 40 0.300000011920929 0.140000000596046 0.0500000007450581 1.75 1.25 0.0930000022053719 0.982999980449677 0.96399998664856 3
"57548" 1 80 0.150000005960464 0.0799999982118607 0.150000005960464 0.25 0.75 0.0820000022649765 0.707000017166138 1 1
"57548" 1 20 0.150000005960464 0.0799999982118607 0.150000005960464 1 1.5 0.0900000035762787 0.707000017166138 1 2
"57548" 1 40 0.174999997019768 0.0799999982118607 0.100000001490116 1 1.75 0.0949999988079071 0.707000017166138 1 3
"57548" 1 40 0.174999997019768 0.0799999982118607 0.150000005960464 1 1.75 0.0869999974966049 0.707000017166138 1 3
"57548" 1 40 0.150000005960464 0.0799999982118607 0.150000005960464 1.5 1.5 0.0670000016689301 0.707000017166138 1 3
"57548" 1 40 0.174999997019768 0.100000001490116 0.100000001490116 0.75 0.75 0.0970000028610229 0.707000017166138 1 3
"57548" 0.75 20 0.300000011920929 0.100000001490116 0.150000005960464 0.25 1.75 0.0839999988675117 0.982999980449677 0.296000003814697 2
"57548" 0.75 60 0.300000011920929 0.200000002980232 0.0500000007450581 0.5 1.75 0.0850000008940697 0.982999980449677 0.736000001430511 4
"57548" 0.75 60 0.174999997019768 0.140000000596046 0.100000001490116 0.75 1 0.0939999967813492 0.97299998998642 0.400000005960464 4
"57548" 1 40 0.150000005960464 0.0799999982118607 0.150000005960464 0.75 1.5 0.0710000023245811 0.707000017166138 1 3
"57548" 0.75 40 0.275000005960464 0.200000002980232 0.0500000007450581 0.5 1.75 0.0949999988079071 0.976999998092651 0.73199999332428 3
"57548" 0.75 40 0.174999997019768 0.140000000596046 0.100000001490116 1.75 1 0.0879999995231628 0.982999980449677 0.419999986886978 3
"57548" 1 60 0.150000005960464 0.0799999982118607 0.150000005960464 1 1.25 0.0860000029206276 0.707000017166138 1 4
"57548" 1 60 0.174999997019768 0.0799999982118607 0.100000001490116 1 1.5 0.0900000035762787 0.707000017166138 1 4
"57548" 0.75 60 0.224999994039536 0.140000000596046 0.100000001490116 1 1 0.0900000035762787 0.982999980449677 0.555999994277954 4
"57548" 0.75 60 0.275000005960464 0.180000007152557 0.0500000007450581 1 1.5 0.0979999974370003 0.982999980449677 0.73199999332428 4
"57548" 0.75 20 0.300000011920929 0.180000007152557 0.0500000007450581 1.75 1.75 0.068000003695488 0.977999985218048 0.864000022411346 2
"57548" 0.75 60 0.200000002980232 0.140000000596046 0.100000001490116 0.75 1 0.0599999986588955 0.982999980449677 0.435999989509583 4
"57548" 0.75 40 0.25 0.140000000596046 0.100000001490116 1.75 1 0.0890000015497208 0.982999980449677 0.639999985694885 3
"57548" 0.75 60 0.275000005960464 0.200000002980232 0.0500000007450581 1 1.75 0.0949999988079071 0.982999980449677 0.703999996185303 4
"57548" 1 40 0.150000005960464 0.119999997317791 0.100000001490116 1.5 0.75 0.090999998152256 0.707000017166138 1 3
"57548" 0.75 60 0.275000005960464 0.0799999982118607 0.150000005960464 0.75 1 0.0839999988675117 0.982999980449677 0.388000011444092 4
"57548" 0.75 60 0.25 0.100000001490116 0.150000005960464 0.75 1 0.0740000009536743 0.982999980449677 0.319999992847443 4
"57548" 0.75 40 0.300000011920929 0.140000000596046 0.100000001490116 1.5 1.5 0.0890000015497208 0.982999980449677 0.663999974727631 3
"57548" 0.75 60 0.275000005960464 0.140000000596046 0.100000001490116 1 1.25 0.0780000016093254 0.982999980449677 0.572000026702881 4
"57548" 0.75 60 0.275000005960464 0.200000002980232 0.0500000007450581 0.5 1.75 0.0949999988079071 0.976999998092651 0.663999974727631 4
"57548" 0.75 40 0.300000011920929 0.100000001490116 0.150000005960464 1 1.25 0.0790000036358833 0.982999980449677 0.407999992370605 3
"57548" 0.75 60 0.174999997019768 0.140000000596046 0.100000001490116 0.25 0.75 0.0979999974370003 0.982999980449677 0.488000005483627 4
"57548" 0.75 60 0.300000011920929 0.100000001490116 0.150000005960464 1.25 1.25 0.0879999995231628 0.982999980449677 0.504000008106232 4
"57548" 1 40 0.174999997019768 0.0799999982118607 0.100000001490116 1.25 1.75 0.0930000022053719 0.707000017166138 1 3
"57548" 0.75 60 0.275000005960464 0.140000000596046 0.100000001490116 1.25 1.25 0.0710000023245811 0.982999980449677 0.65200001001358 4
"57548" 0.75 60 0.300000011920929 0.159999996423721 0.0500000007450581 1.25 1.5 0.0949999988079071 0.982999980449677 0.864000022411346 4
"57548" 0.75 40 0.224999994039536 0.0799999982118607 0.150000005960464 1.25 0.75 0.0879999995231628 0.982999980449677 0.527999997138977 3
"57548" 1 60 0.174999997019768 0.0799999982118607 0.100000001490116 1.25 1.75 0.0970000028610229 0.707000017166138 1 4
"57548" 1 80 0.174999997019768 0.0799999982118607 0.150000005960464 0.75 0.75 0.0989999994635582 0.707000017166138 1 1
"57548" 0.75 100 0.25 0.0799999982118607 0.150000005960464 1.75 0.75 0.0949999988079071 0.982999980449677 0.544000029563904 1
"57548" 0.75 40 0.25 0.100000001490116 0.150000005960464 1.5 1 0.0979999974370003 0.982999980449677 0.439999997615814 3
"57548" 0.75 60 0.275000005960464 0.180000007152557 0.0500000007450581 1.25 1.5 0.0850000008940697 0.982999980449677 0.84799998998642 4
"57548" 0.75 60 0.200000002980232 0.100000001490116 0.150000005960464 1.5 0.75 0.0850000008940697 0.982999980449677 0.30799999833107 4
"57548" 1 60 0.174999997019768 0.0799999982118607 0.150000005960464 0.5 1.75 0.0750000029802322 0.707000017166138 1 4
"57548" 1 60 0.174999997019768 0.100000001490116 0.100000001490116 1.5 1 0.0790000036358833 0.707000017166138 1 4
"57548" 1 60 0.174999997019768 0.0799999982118607 0.100000001490116 1 1.75 0.0989999994635582 0.707000017166138 1 4
"57548" 1 60 0.150000005960464 0.119999997317791 0.100000001490116 1.5 0.75 0.0869999974966049 0.707000017166138 1 4
"57548" 1 60 0.275000005960464 0.159999996423721 0.0500000007450581 1.5 1.25 0.0869999974966049 0.707000017166138 1 4
"57548" 1 60 0.174999997019768 0.0799999982118607 0.150000005960464 1.5 1 0.0829999968409538 0.707000017166138 1 4
"57548" 1 60 0.275000005960464 0.180000007152557 0.0500000007450581 1.5 1.5 0.0949999988079071 0.707000017166138 1 4
"57548" 0.75 60 0.300000011920929 0.180000007152557 0.0500000007450581 1.25 1.75 0.0879999995231628 0.982999980449677 0.800000011920929 4
"57548" 0.75 80 0.275000005960464 0.119999997317791 0.100000001490116 1.75 1 0.096000000834465 0.982999980449677 0.808000028133392 1
"57548" 0.75 60 0.200000002980232 0.100000001490116 0.150000005960464 1.25 0.75 0.0920000001788139 0.982999980449677 0.360000014305115 4
"57548" 0.75 60 0.224999994039536 0.100000001490116 0.150000005960464 1.75 0.75 0.0879999995231628 0.971000015735626 0.331999987363815 4
"57548" 1 80 0.174999997019768 0.100000001490116 0.100000001490116 1.75 1.5 0.0780000016093254 0.707000017166138 1 1
"57548" 0.75 60 0.25 0.140000000596046 0.100000001490116 1.75 1 0.0900000035762787 0.982999980449677 0.688000023365021 4
"57548" 1 60 0.174999997019768 0.0799999982118607 0.150000005960464 1.5 1.5 0.0869999974966049 0.707000017166138 1 4
"57548" 1 60 0.174999997019768 0.0799999982118607 0.150000005960464 1.75 1.75 0.090999998152256 0.707000017166138 1 4
"57548" 0.75 60 0.275000005960464 0.100000001490116 0.150000005960464 1.75 1 0.096000000834465 0.982999980449677 0.512000024318695 4
"57548" 1 60 0.275000005960464 0.180000007152557 0.0500000007450581 1.75 1.5 0.0839999988675117 0.707000017166138 1 4
"57548" 0.75 100 0.25 0.180000007152557 0.0500000007450581 0.25 1.25 0.0890000015497208 0.982999980449677 0.695999979972839 1
"57548" 1 80 0.174999997019768 0.0799999982118607 0.150000005960464 1.75 1 0.0799999982118607 0.707000017166138 1 1
"57548" 0.75 60 0.25 0.200000002980232 0.0500000007450581 1.75 1.5 0.0900000035762787 0.977999985218048 0.836000025272369 4
"57548" 1 60 0.300000011920929 0.180000007152557 0.0500000007450581 1.75 1.75 0.0890000015497208 0.707000017166138 1 4
"57548" 1 40 0.174999997019768 0.0799999982118607 0.150000005960464 1.5 1.75 0.0729999989271164 0.707000017166138 1 3
"57548" 1 60 0.150000005960464 0.0799999982118607 0.150000005960464 1.25 1.25 0.0979999974370003 0.707000017166138 1 4
"57548" 0.75 60 0.300000011920929 0.180000007152557 0.0500000007450581 1.5 1.75 0.0970000028610229 0.982999980449677 0.916000008583069 4
"57548" 1 80 0.174999997019768 0.100000001490116 0.100000001490116 0.75 0.75 0.0799999982118607 0.707000017166138 1 1
"57548" 1 60 0.150000005960464 0.0799999982118607 0.150000005960464 1.75 1.5 0.096000000834465 0.707000017166138 1 4
"57548" 0.75 60 0.25 0.180000007152557 0.0500000007450581 0.25 1.25 0.0920000001788139 0.982999980449677 0.811999976634979 4
"57548" 0.75 40 0.200000002980232 0.100000001490116 0.150000005960464 0.25 0.75 0.0810000002384186 0.982999980449677 0.388000011444092 3
"57548" 0.75 40 0.224999994039536 0.140000000596046 0.100000001490116 0.5 1 0.0890000015497208 0.982999980449677 0.483999997377396 3
"57548" 0.75 80 0.25 0.180000007152557 0.0500000007450581 0.5 1 0.0850000008940697 0.982999980449677 0.787999987602234 1
"57548" 0.75 40 0.25 0.180000007152557 0.0500000007450581 1.75 1.25 0.0869999974966049 0.982999980449677 0.843999981880188 3
"57548" 0.75 100 0.300000011920929 0.180000007152557 0.0500000007450581 1.5 1.75 0.0930000022053719 0.982999980449677 0.920000016689301 1
"57548" 0.75 100 0.300000011920929 0.200000002980232 0.0500000007450581 0.75 1.75 0.0890000015497208 0.982999980449677 0.688000023365021 1
"57548" 0.75 20 0.25 0.140000000596046 0.100000001490116 1 1.25 0.0850000008940697 0.982999980449677 0.53600001335144 2
"57548" 0.75 60 0.224999994039536 0.140000000596046 0.100000001490116 0.5 1 0.090999998152256 0.982999980449677 0.416000008583069 4
"57548" 0.75 100 0.224999994039536 0.140000000596046 0.100000001490116 0.75 1 0.0900000035762787 0.982999980449677 0.432000011205673 1
"57548" 0.75 40 0.224999994039536 0.140000000596046 0.100000001490116 1.25 1 0.0790000036358833 0.982999980449677 0.643999993801117 3
"57548" 0.75 80 0.25 0.180000007152557 0.0500000007450581 1 1.5 0.0989999994635582 0.982999980449677 0.759999990463257 1
"57548" 0.75 40 0.174999997019768 0.140000000596046 0.100000001490116 1.5 1 0.0970000028610229 0.982999980449677 0.372000008821487 3
"57548" 0.75 80 0.275000005960464 0.200000002980232 0.0500000007450581 1.75 1.75 0.0920000001788139 0.982999980449677 0.856000006198883 1
"57548" 1 60 0.174999997019768 0.100000001490116 0.100000001490116 0.75 0.75 0.096000000834465 0.707000017166138 1 4
"57548" 0.75 40 0.25 0.100000001490116 0.150000005960464 0.75 1 0.0869999974966049 0.982999980449677 0.324000000953674 3
"57548" 0.75 40 0.275000005960464 0.100000001490116 0.150000005960464 0.5 1 0.0850000008940697 0.982999980449677 0.34400001168251 3
"57548" 0.75 80 0.275000005960464 0.100000001490116 0.150000005960464 1.5 1 0.0900000035762787 0.982999980449677 0.532000005245209 1
"57548" 0.75 60 0.300000011920929 0.100000001490116 0.150000005960464 0.75 1.25 0.0769999995827675 0.982999980449677 0.291999995708466 4
"57548" 0.75 40 0.275000005960464 0.140000000596046 0.100000001490116 1.25 1.25 0.0719999969005585 0.982999980449677 0.695999979972839 3
"57548" 0.75 40 0.275000005960464 0.140000000596046 0.100000001490116 1.5 1.25 0.0939999967813492 0.982999980449677 0.720000028610229 3
"57548" 0.75 40 0.275000005960464 0.119999997317791 0.100000001490116 1.75 1 0.0890000015497208 0.982999980449677 0.819999992847443 3
"57548" 1 100 0.174999997019768 0.100000001490116 0.100000001490116 0.75 0.75 0.0839999988675117 0.707000017166138 1 1
"57548" 1 60 0.150000005960464 0.100000001490116 0.100000001490116 0.5 1.5 0.068000003695488 0.707000017166138 1 4
"57548" 1 40 0.150000005960464 0.100000001490116 0.100000001490116 0.75 1.5 0.0920000001788139 0.707000017166138 1 3
"57548" 1 60 0.150000005960464 0.100000001490116 0.100000001490116 0.75 1.5 0.0790000036358833 0.707000017166138 1 4
"57548" 1 20 0.150000005960464 0.100000001490116 0.100000001490116 1 1.5 0.0920000001788139 0.707000017166138 1 2
"57548" 1 40 0.150000005960464 0.100000001490116 0.100000001490116 1 1.5 0.0949999988079071 0.707000017166138 1 3
"57548" 0.75 40 0.174999997019768 0.100000001490116 0.150000005960464 1 0.75 0.0820000022649765 0.982999980449677 0.360000014305115 3
"57548" 1 40 0.150000005960464 0.0799999982118607 0.150000005960464 0.25 1.25 0.0590000003576279 0.707000017166138 1 3
"57548" 1 40 0.150000005960464 0.0799999982118607 0.150000005960464 1 1.25 0.0869999974966049 0.707000017166138 1 3
"57548" 1 40 0.300000011920929 0.180000007152557 0.0500000007450581 1.75 1.75 0.063000001013279 0.707000017166138 1 3
"57548" 1 40 0.174999997019768 0.0799999982118607 0.150000005960464 1.75 1.75 0.0970000028610229 0.707000017166138 1 3
"57548" 1 80 0.174999997019768 0.0799999982118607 0.150000005960464 1.75 1.75 0.0949999988079071 0.707000017166138 1 1
"57548" 1 100 0.174999997019768 0.0799999982118607 0.100000001490116 0.75 1.75 0.0869999974966049 0.707000017166138 1 1
"57548" 1 80 0.174999997019768 0.0799999982118607 0.100000001490116 0.75 1.75 0.0869999974966049 0.707000017166138 1 1
"57548" 1 80 0.174999997019768 0.0799999982118607 0.100000001490116 1.25 1.75 0.0970000028610229 0.707000017166138 1 1
"57548" 1 80 0.174999997019768 0.0799999982118607 0.150000005960464 0.5 0.75 0.090999998152256 0.707000017166138 1 1
"57548" 1 40 0.150000005960464 0.100000001490116 0.100000001490116 1.75 1.5 0.0780000016093254 0.707000017166138 1 3
"57548" 1 40 0.150000005960464 0.100000001490116 0.100000001490116 1 1.75 0.0689999982714653 0.707000017166138 1 3
"57548" 1 60 0.174999997019768 0.0799999982118607 0.150000005960464 0.75 0.75 0.0900000035762787 0.707000017166138 1 4
"57548" 1 20 0.150000005960464 0.0799999982118607 0.150000005960464 1.75 1.75 0.0989999994635582 0.707000017166138 1 2
"57548" 1 80 0.150000005960464 0.0799999982118607 0.150000005960464 0.25 1 0.0970000028610229 0.707000017166138 1 1
"57548" 1 80 0.300000011920929 0.159999996423721 0.0500000007450581 1.5 1.5 0.0890000015497208 0.707000017166138 1 1
"57548" 1 40 0.150000005960464 0.0799999982118607 0.150000005960464 0.25 1.5 0.063000001013279 0.707000017166138 1 3
"57548" 0.75 60 0.174999997019768 0.119999997317791 0.100000001490116 0.75 0.75 0.0850000008940697 0.982999980449677 0.575999975204468 4
"57548" 1 60 0.150000005960464 0.119999997317791 0.100000001490116 0.75 0.75 0.0989999994635582 0.707000017166138 1 4
"7a44c" 1 100 0.150000005960464 0.100000001490116 0.0500000007450581 0.5 0.5 0.090999998152256 0.723999977111816 1 1
"7a44c" 1 100 0.25 0.119999997317791 0.0500000007450581 1.5 1 0.0970000028610229 0.723999977111816 1 1
"7a44c" 1 20 0.150000005960464 0.100000001490116 0.0500000007450581 0.25 0.5 0.0879999995231628 0.723999977111816 1 2
"7a44c" 0.75 100 0.25 0.100000001490116 0.0500000007450581 1.75 0.75 0.0839999988675117 0.828999996185303 0.952000021934509 1
"7a44c" 1 20 0.150000005960464 0.0799999982118607 0.100000001490116 1 1.25 0.0979999974370003 0.723999977111816 1 2
"7a44c" 0.75 20 0.174999997019768 0.119999997317791 0.0500000007450581 1.25 0.75 0.0970000028610229 0.813000023365021 0.776000022888184 2
"7a44c" 1 20 0.150000005960464 0.119999997317791 0.0500000007450581 0.75 1.25 0.0879999995231628 0.723999977111816 1 2
"7a44c" 0.75 20 0.224999994039536 0.119999997317791 0.0500000007450581 1 1 0.0920000001788139 0.819000005722046 0.796000003814697 2
"7a44c" 0.75 100 0.300000011920929 0.100000001490116 0.0500000007450581 1.25 1.25 0.0970000028610229 0.828999996185303 0.828000009059906 1
"7a44c" 1 100 0.174999997019768 0.119999997317791 0.0500000007450581 0.25 0.75 0.0970000028610229 0.723999977111816 1 1
"7a44c" 1 20 0.150000005960464 0.119999997317791 0.0500000007450581 1.75 1.25 0.0979999974370003 0.723999977111816 1 2
"7a44c" 1 100 0.224999994039536 0.119999997317791 0.0500000007450581 1.75 0.75 0.0970000028610229 0.723999977111816 1 1
"7a44c" 0.75 100 0.300000011920929 0.0799999982118607 0.0500000007450581 1.75 1 0.0979999974370003 0.828999996185303 0.991999983787537 1
"7a44c" 1 20 0.275000005960464 0.0799999982118607 0.0500000007450581 1.5 1 0.0920000001788139 0.723999977111816 1 2
"7a44c" 1 20 0.174999997019768 0.119999997317791 0.0500000007450581 1.75 1.25 0.090999998152256 0.723999977111816 1 2
"7a44c" 0.75 20 0.300000011920929 0.0799999982118607 0.0500000007450581 1.5 1 0.096000000834465 0.810999989509583 0.888000011444092 2
"7a44c" 1 80 0.174999997019768 0.0799999982118607 0.0500000007450581 0.25 0.5 0.0949999988079071 0.723999977111816 1 1
"7a44c" 1 20 0.150000005960464 0.119999997317791 0.0500000007450581 1.5 1 0.0979999974370003 0.723999977111816 1 2
"7a44c" 1 80 0.200000002980232 0.100000001490116 0.0500000007450581 0.75 1 0.0799999982118607 0.723999977111816 1 1
"7a44c" 1 80 0.150000005960464 0.100000001490116 0.0500000007450581 1 0.5 0.090999998152256 0.723999977111816 1 1
"7a44c" 1 80 0.150000005960464 0.100000001490116 0.0500000007450581 0.5 0.5 0.0869999974966049 0.723999977111816 1 1
"7a44c" 0.75 80 0.25 0.119999997317791 0.0500000007450581 1.5 1 0.0989999994635582 0.828999996185303 0.931999981403351 1
"7a44c" 1 40 0.200000002980232 0.100000001490116 0.0500000007450581 0.25 0.75 0.0949999988079071 0.723999977111816 1 3
"7a44c" 1 40 0.174999997019768 0.0799999982118607 0.0500000007450581 0.5 0.5 0.090999998152256 0.723999977111816 1 3
"7a44c" 0.75 80 0.224999994039536 0.119999997317791 0.0500000007450581 1 1 0.0949999988079071 0.828999996185303 0.763999998569489 1
"7a44c" 0.75 40 0.174999997019768 0.119999997317791 0.0500000007450581 1 0.75 0.0949999988079071 0.828999996185303 0.808000028133392 3
"7a44c" 1 40 0.174999997019768 0.119999997317791 0.0500000007450581 1 0.75 0.0979999974370003 0.723999977111816 1 3
"7a44c" 1 40 0.150000005960464 0.119999997317791 0.0500000007450581 1 0.75 0.0939999967813492 0.723999977111816 1 3
"7a44c" 0.75 40 0.275000005960464 0.119999997317791 0.0500000007450581 0.25 1 0.0920000001788139 0.828999996185303 0.856000006198883 3
"7a44c" 1 80 0.275000005960464 0.100000001490116 0.0500000007450581 1.75 1 0.0869999974966049 0.723999977111816 1 1
"7a44c" 0.75 80 0.150000005960464 0.119999997317791 0.0500000007450581 1.5 0.75 0.0989999994635582 0.823000013828278 0.660000026226044 1
"7a44c" 1 80 0.174999997019768 0.100000001490116 0.0500000007450581 1.25 0.75 0.0839999988675117 0.723999977111816 1 1
"7a44c" 0.75 80 0.300000011920929 0.119999997317791 0.0500000007450581 1 1.25 0.096000000834465 0.828999996185303 0.783999979496002 1
"7a44c" 1 40 0.150000005960464 0.119999997317791 0.0500000007450581 1.5 1 0.096000000834465 0.723999977111816 1 3
"7a44c" 1 40 0.275000005960464 0.100000001490116 0.0500000007450581 1.75 1 0.0879999995231628 0.723999977111816 1 3
"7a44c" 1 40 0.150000005960464 0.119999997317791 0.0500000007450581 0.5 1 0.0939999967813492 0.723999977111816 1 3
"7a44c" 1 60 0.150000005960464 0.119999997317791 0.0500000007450581 0.5 0.75 0.0879999995231628 0.723999977111816 1 4
"7a44c" 1 40 0.25 0.0799999982118607 0.0500000007450581 1.75 0.75 0.0920000001788139 0.723999977111816 1 3
"7a44c" 1 60 0.150000005960464 0.0799999982118607 0.0500000007450581 0.75 0.5 0.0790000036358833 0.723999977111816 1 4
"7a44c" 1 60 0.224999994039536 0.119999997317791 0.0500000007450581 1.25 1 0.0939999967813492 0.723999977111816 1 4
"7a44c" 1 60 0.174999997019768 0.119999997317791 0.0500000007450581 0.75 1 0.0979999974370003 0.723999977111816 1 4
"7a44c" 1 60 0.150000005960464 0.0799999982118607 0.0500000007450581 1.5 0.5 0.0869999974966049 0.723999977111816 1 4
"7a44c" 1 60 0.150000005960464 0.119999997317791 0.0500000007450581 1 0.75 0.0970000028610229 0.723999977111816 1 4
"7a44c" 1 60 0.174999997019768 0.100000001490116 0.0500000007450581 1.5 1.5 0.096000000834465 0.723999977111816 1 4
"7a44c" 1 60 0.300000011920929 0.100000001490116 0.0500000007450581 1.5 1.25 0.0920000001788139 0.723999977111816 1 4
"7a44c" 1 40 0.174999997019768 0.119999997317791 0.0500000007450581 0.25 0.75 0.0949999988079071 0.723999977111816 1 3
"7a44c" 0.75 60 0.300000011920929 0.100000001490116 0.0500000007450581 1.25 1.25 0.0970000028610229 0.828999996185303 0.839999973773956 4
"7a44c" 1 40 0.25 0.119999997317791 0.0500000007450581 1.75 1 0.0930000022053719 0.723999977111816 1 3
"7a44c" 1 60 0.150000005960464 0.119999997317791 0.0500000007450581 0.5 1.5 0.090999998152256 0.723999977111816 1 4
"7a44c" 0.75 40 0.200000002980232 0.100000001490116 0.0500000007450581 1 0.75 0.0949999988079071 0.828999996185303 0.787999987602234 3
"7a44c" 0.75 60 0.174999997019768 0.119999997317791 0.0500000007450581 0.75 0.75 0.0920000001788139 0.828999996185303 0.720000028610229 4
"7a44c" 0.75 60 0.224999994039536 0.0799999982118607 0.0500000007450581 1 0.75 0.0979999974370003 0.828999996185303 0.851999998092651 4
"7a44c" 0.75 40 0.300000011920929 0.100000001490116 0.0500000007450581 1.5 1.25 0.0900000035762787 0.828999996185303 0.916000008583069 3
"7a44c" 1 60 0.174999997019768 0.100000001490116 0.0500000007450581 0.75 0.75 0.0839999988675117 0.723999977111816 1 4
"7a44c" 0.75 40 0.300000011920929 0.0799999982118607 0.0500000007450581 1.25 1 0.0989999994635582 0.828999996185303 0.828000009059906 3
"7a44c" 0.75 40 0.275000005960464 0.119999997317791 0.0500000007450581 1.25 1.25 0.0949999988079071 0.828999996185303 0.871999979019165 3
"7a44c" 1 40 0.150000005960464 0.119999997317791 0.0500000007450581 1.25 1 0.0930000022053719 0.723999977111816 1 3
"7a44c" 1 100 0.275000005960464 0.100000001490116 0.0500000007450581 1.5 1 0.0939999967813492 0.723999977111816 1 1
"7a44c" 1 80 0.275000005960464 0.100000001490116 0.0500000007450581 1.5 1 0.090999998152256 0.723999977111816 1 1
"7a44c" 1 40 0.200000002980232 0.0799999982118607 0.0500000007450581 1 0.75 0.0869999974966049 0.723999977111816 1 3
"7a44c" 1 40 0.174999997019768 0.119999997317791 0.0500000007450581 0.5 1 0.0930000022053719 0.723999977111816 1 3
"7a44c" 1 40 0.174999997019768 0.119999997317791 0.0500000007450581 0.75 1 0.0979999974370003 0.723999977111816 1 3
"7a44c" 1 40 0.300000011920929 0.100000001490116 0.0500000007450581 1.5 1.25 0.0920000001788139 0.723999977111816 1 3
"a314d" 0.75 100 0.174999997019768 0.119999997317791 0.150000005960464 0.25 0.5 0.0949999988079071 0.919000029563904 0.451999992132187 1
"a314d" 1 100 0.174999997019768 0.100000001490116 0.150000005960464 0.25 0.75 0.0930000022053719 0.806999981403351 1 1
"a314d" 1 100 0.200000002980232 0.0799999982118607 0.150000005960464 0.5 1.25 0.096000000834465 0.806999981403351 1 1
"a314d" 1 100 0.150000005960464 0.140000000596046 0.100000001490116 0.75 0.75 0.0790000036358833 0.806999981403351 1 1
"a314d" 1 100 0.150000005960464 0.119999997317791 0.150000005960464 0.5 1.25 0.0829999968409538 0.806999981403351 1 1
"a314d" 1 100 0.174999997019768 0.100000001490116 0.150000005960464 0.75 1 0.0989999994635582 0.806999981403351 1 1
"a314d" 0.75 100 0.224999994039536 0.180000007152557 0.100000001490116 0.5 1 0.0750000029802322 0.919000029563904 0.400000005960464 1
"a314d" 0.75 100 0.25 0.200000002980232 0.0500000007450581 1.25 1.25 0.0879999995231628 0.908999979496002 0.871999979019165 1
"a314d" 0.75 100 0.200000002980232 0.180000007152557 0.100000001490116 0.25 1.25 0.0949999988079071 0.897000014781952 0.368000000715256 1
"a314d" 1 100 0.275000005960464 0.200000002980232 0.0500000007450581 1.5 1.25 0.0850000008940697 0.806999981403351 1 1
"a314d" 1 100 0.224999994039536 0.0799999982118607 0.150000005960464 1 0.75 0.0949999988079071 0.806999981403351 1 1
"a314d" 1 100 0.25 0.200000002980232 0.0500000007450581 1.5 1.25 0.0949999988079071 0.806999981403351 1 1
"a314d" 0.75 100 0.224999994039536 0.200000002980232 0.0500000007450581 1.5 1 0.0799999982118607 0.890999972820282 0.871999979019165 1
"a314d" 0.75 100 0.25 0.200000002980232 0.0500000007450581 1.75 1 0.0860000029206276 0.919000029563904 0.935999989509583 1
"a314d" 1 100 0.25 0.200000002980232 0.0500000007450581 1.75 1 0.0659999996423721 0.806999981403351 1 1
"a314d" 1 100 0.150000005960464 0.119999997317791 0.150000005960464 0.5 0.75 0.0750000029802322 0.806999981403351 1 1
"a314d" 1 100 0.174999997019768 0.140000000596046 0.100000001490116 1.25 0.75 0.0989999994635582 0.806999981403351 1 1
"a314d" 0.75 100 0.275000005960464 0.219999998807907 0.0500000007450581 0.75 1.5 0.0900000035762787 0.907999992370605 0.772000014781952 1
"a314d" 1 100 0.275000005960464 0.180000007152557 0.0500000007450581 1.75 1 0.0989999994635582 0.806999981403351 1 1
"a314d" 1 20 0.150000005960464 0.100000001490116 0.150000005960464 0.25 1 0.0860000029206276 0.806999981403351 1 2
"a314d" 0.75 20 0.224999994039536 0.159999996423721 0.100000001490116 0.25 1.25 0.0900000035762787 0.896000027656555 0.532000005245209 2
"a314d" 0.75 20 0.275000005960464 0.119999997317791 0.150000005960464 0.25 1.25 0.0719999969005585 0.899999976158142 0.42399999499321 2
"a314d" 0.75 100 0.200000002980232 0.180000007152557 0.100000001490116 1 1.25 0.0890000015497208 0.867999970912933 0.476000010967255 1
"a314d" 1 100 0.224999994039536 0.180000007152557 0.0500000007450581 1.75 0.75 0.0989999994635582 0.806999981403351 1 1
"a314d" 1 20 0.150000005960464 0.119999997317791 0.100000001490116 0.25 1.25 0.096000000834465 0.806999981403351 1 2
"a314d" 0.75 100 0.224999994039536 0.119999997317791 0.150000005960464 0.5 0.75 0.0900000035762787 0.919000029563904 0.34799998998642 1
"a314d" 0.75 20 0.224999994039536 0.159999996423721 0.100000001490116 0.5 1 0.096000000834465 0.919000029563904 0.540000021457672 2
"a314d" 0.75 100 0.275000005960464 0.159999996423721 0.0500000007450581 1.5 1 0.0970000028610229 0.919000029563904 0.96399998664856 1
"a314d" 1 20 0.150000005960464 0.100000001490116 0.150000005960464 0.5 0.75 0.0790000036358833 0.806999981403351 1 2
"a314d" 1 20 0.174999997019768 0.100000001490116 0.150000005960464 0.5 0.75 0.0879999995231628 0.806999981403351 1 2
"a314d" 0.75 20 0.200000002980232 0.0799999982118607 0.200000002980232 0.25 0.75 0.0970000028610229 0.901000022888184 0.23199999332428 2
